ID,Latitude,Longitude
402342,37.1802,-121.681522
400800,37.892206,-122.15440900000002
401239,37.889596999999995,-122.308245
402347,37.239343,-121.76409699999999
400807,37.341454999999996,-122.09123600000001
400804,37.336089,-121.848437
400805,38.204729,-122.13790900000001
400414,37.317941999999995,-121.977301
401230,37.996849,-122.286694
401231,37.762943,-122.40543400000001
401948,37.409514,-122.07172800000001
401949,37.414582,-122.083368
401234,37.89438,-122.307952
401219,38.201274,-122.158165
401786,38.227238,-122.12155200000001
401787,38.227089,-122.121342
402028,37.702801,-121.73996299999999
402029,37.708574,-121.72523799999999
401782,38.220082,-122.133174
400343,37.348907000000004,-121.917833
401869,37.518081,-122.260663
401868,37.513987,-122.25631399999999
400965,37.363310999999996,-121.893592
400964,37.376684999999995,-121.94075
402020,37.701578000000005,-121.87211200000002
400966,37.534548,-122.076742
402026,37.702703,-121.755526
402027,37.700891,-121.774267
401861,37.496279,-122.233258
401860,37.496134000000005,-122.232743
407762,37.962454,-122.32895800000001
400060,37.871809999999996,-122.305549
407760,37.962454,-122.32895800000001
408131,37.861705,-122.209368
408136,37.853159999999995,-122.221654
408137,37.852532000000004,-122.22209
402005,38.2353,-122.619054
401102,37.747942,-121.95758700000002
401877,38.335912,-122.01728100000001
402051,38.140566,-122.222246
400435,37.403153,-122.047463
400685,37.654859,-122.100333
402057,37.336501,-121.89765200000001
400116,37.634035,-122.403213
400110,37.951643,-122.055554
400111,37.701409999999996,-121.888557
400112,37.998096000000004,-122.03823200000001
402056,37.329043,-121.895498
402000,37.419828,-122.091045
401734,37.947268,-122.05748899999999
402105,37.793819,-122.2053
400118,37.780195,-121.976672
400119,37.608473,-122.389316
400942,37.709334000000005,-122.16511100000001
401347,37.76122,-121.96634399999999
401344,37.88941,-122.058327
400975,37.611714,-122.394268
402541,38.031982,-122.11675
402002,38.169958,-122.19896899999999
401546,37.821573,-122.32741499999999
400298,37.293046999999994,-121.93786100000001
400297,37.689523,-122.119266
400296,37.420359000000005,-121.93915
400295,38.070032,-122.126275
401424,38.145138,-122.109703
401423,37.893060999999996,-122.12581999999999
400292,37.316378,-121.972052
400291,37.546976,-122.29003200000001
400973,37.417801000000004,-121.97228799999999
401079,37.878155,-122.30721399999999
402337,37.163058,-121.663633
402334,37.127604999999996,-121.631029
402335,37.130103000000005,-121.632906
402332,37.121068,-121.62718400000001
402333,37.124753999999996,-121.629749
402239,38.150739,-122.21653799999999
402238,38.150809,-122.21681299999999
402237,38.077731,-122.232459
402236,38.078015,-122.232776
402235,38.16352,-122.20816200000002
400971,37.368669,-121.90133600000001
402166,36.961948,-121.383526
400534,37.581087,-122.048943
402338,37.163384,-121.66441699999999
402339,37.168787,-121.668555
400519,37.255257,-121.85256000000001
400535,37.349493,-121.83921799999999
400302,37.800558,-122.227577
400369,38.088513,-122.10951499999999
401871,37.707384000000005,-122.16188600000001
400630,38.043717,-122.53501200000001
401522,37.925437,-122.060919
401523,37.651292,-122.40693300000001
401854,37.700959999999995,-122.03778
408144,37.84877,-122.22657099999999
401526,38.019378,-121.949271
400822,37.255715,-121.955375
401524,37.877407,-122.30724099999999
400797,37.588739000000004,-122.358721
401643,37.456421999999996,-121.92306699999999
401642,37.451227,-121.92221799999999
401529,37.589488,-122.054221
401646,38.057707,-122.22560800000001
400749,37.873139,-122.04374299999999
400748,37.897290000000005,-122.08142099999999
400106,37.586325,-122.332169
400065,37.320440000000005,-121.89047099999999
400067,37.597694,-122.06028500000001
400741,37.805445,-121.99048799999998
400740,37.738012,-122.19424
400743,37.398989,-122.028373
400742,37.25555,-121.79396899999999
400744,37.689976,-122.390983
400747,37.891089,-122.17289299999999
400746,37.721564,-122.448231
402071,37.986257,-121.749673
402362,37.358996000000005,-121.871981
401317,37.315366,-121.91451
401999,37.832159000000004,-122.004898
401998,37.404178,-122.05107
401162,37.773831,-122.406377
401163,37.316756,-121.92318600000002
401289,37.969653,-122.048119
401288,37.767277,-121.970295
401167,37.316984000000005,-121.923208
401165,37.773775,-122.406729
401283,37.92803,-122.060616
401282,37.969613,-122.04788
401280,37.94137,-122.06005400000001
402126,38.431917,-122.71581200000001
402152,38.041481,-122.12045400000001
402153,38.04334,-122.12189099999999
402151,38.041481,-122.12045400000001
402156,38.045206,-122.123374
400609,37.796547,-122.270242
402154,38.04334,-122.12189099999999
402155,38.045206,-122.123374
400604,37.89803,-122.09204
402092,37.97175,-121.739085
400606,37.822295000000004,-122.25976999999999
400607,37.77487,-122.23274199999999
401041,37.924690000000005,-122.32050600000001
400601,37.817578000000005,-122.296578
400602,37.484103999999995,-121.914359
402094,37.964853999999995,-121.740054
408235,37.662265999999995,-122.40126299999999
400337,38.075741,-122.23168799999999
401638,38.067752,-122.226796
402254,38.455628000000004,-121.846255
401636,38.064357,-122.226272
401637,37.4562,-121.923217
400669,37.774755,-122.232821
401631,37.602959999999996,-122.381221
400011,38.041862,-122.536533
400536,37.600243,-122.061912
400664,37.303573,-121.877981
401426,37.547059999999995,-122.32276499999999
400363,37.505941,-121.965865
400249,37.506892,-121.96667099999999
401218,37.891533,-122.308848
400852,37.835476,-122.010223
400246,37.38562,-121.97621399999998
400240,37.258184,-121.95385300000001
400242,37.824311,-122.29145700000001
402103,37.724706,-121.94131000000002
400451,37.561479,-122.036403
400450,37.838066999999995,-122.014224
400453,37.460848,-122.141364
400454,37.803327,-122.301708
400457,37.276926,-121.86388600000001
402040,38.105801,-122.511444
408091,37.926535,-122.060476
401876,37.491361,-122.219254
400692,37.786914,-122.196329
400923,37.824153,-122.29116200000001
400922,37.363644,-121.89953500000001
401827,38.019036,-121.897048
401826,38.01981,-121.90176000000001
400695,37.468731,-121.907735
400929,37.992208000000005,-122.30746299999998
400550,37.894371,-122.11988899999999
403265,37.349229,-121.917686
401828,38.018867,-121.89714099999999
400514,37.334602000000004,-121.93628799999999
400515,37.683298,-122.126995
400516,38.009986,-122.022295
408132,37.861705,-122.209368
400531,37.551204999999996,-122.29422
400553,37.755435,-121.962571
400690,37.255184,-121.87681699999999
400091,37.707229999999996,-122.16208700000001
400090,37.819445,-121.993177
400093,37.811953,-122.303779
400095,37.900816,-122.31088600000001
400094,37.776769,-122.236107
400097,37.279012,-122.01061399999999
400096,37.418048999999996,-121.972381
400098,37.589175,-122.359999
402292,37.445371,-121.92085300000001
401462,37.690971999999995,-122.39121599999999
401461,37.75851,-121.964605
400283,38.053731,-122.530648
401467,37.474668,-122.165291
402217,37.717219,-121.704646
401464,37.424833,-121.916049
400284,37.630266999999996,-122.083308
401469,37.691221,-122.39097
401468,37.775076,-121.97408200000001
400639,37.927096999999996,-122.37423000000001
402272,38.512372,-121.777898
402271,38.513711,-121.776971
402270,38.506840999999994,-121.78383899999999
408234,37.661537,-122.40239299999999
401260,37.979209000000004,-122.31734099999998
400392,38.063596999999994,-122.535214
400393,37.837989,-122.01448400000001
402279,37.374387,-121.902468
402278,37.320951,-121.94032
401269,37.996735,-122.28659099999999
400350,37.506759,-122.33851999999999
401304,37.558015999999995,-122.042978
401305,37.561735999999996,-122.276623
401856,37.721144,-122.135
401857,37.763172999999995,-122.149746
400996,37.350928,-121.862378
401798,38.317605,-122.30786699999999
400859,37.463019,-122.145022
400858,37.281279,-121.807832
402295,36.925548,-121.547247
401439,37.543495,-122.28706100000001
401917,37.736265,-121.94988400000001
400586,37.376835,-121.94253700000002
408275,37.794185,-122.264627
401914,37.545233,-122.288409
401913,37.482865999999994,-122.179725
401912,37.818437,-122.27017
400581,37.403169,-122.026944
401859,37.521719,-122.26481299999999
402345,37.215727,-121.72874099999999
400961,38.088709,-122.10965900000001
401841,37.689198,-122.10708000000001
401703,38.123853000000004,-122.27179299999999
400025,37.892272,-122.06331000000002
400026,37.809611,-122.24636299999999
400027,37.914241,-122.317388
408169,37.976861,-122.318257
400788,37.691415,-122.138842
400785,37.871289000000004,-122.042178
400784,37.618053,-122.399121
400787,37.587138,-122.352354
400781,37.672034000000004,-122.391057
402158,38.047027,-122.12481899999999
400783,37.480253999999995,-122.17488600000001
400782,38.049240000000005,-122.531986
400495,37.740829999999995,-122.196448
402090,37.974846,-121.741059
401412,37.70086,-121.81866200000002
401014,37.420505,-121.9392
400149,37.4118,-122.077964
400148,37.250664,-121.912479
400147,37.342209999999994,-121.926305
400146,37.680405,-122.123301
400145,37.251692999999996,-121.83850100000001
400905,37.549976,-122.312643
400143,38.074388,-122.54148300000001
400497,37.672002,-122.39083500000001
400141,37.523522,-121.989607
402096,37.957175,-121.74441399999999
402206,38.002575,-122.04736399999999
402207,38.002161,-122.047775
402204,38.01195,-122.00948100000001
402223,37.702224,-122.03269499999999
409308,37.832935,-122.481604
402095,37.957681,-121.74428600000002
402200,37.849092999999996,-122.23128700000001
402201,37.846641999999996,-122.247226
401613,37.592711,-122.056527
402208,37.991988,-122.07814199999999
402225,37.697587,-122.043025
401000,37.586940999999996,-122.345424
401003,37.659267,-122.103058
400955,37.732945,-122.189517
400870,37.460605,-121.900727
401006,37.701529,-121.904795
400904,37.395067,-122.01051799999999
400591,37.304727,-121.818118
400492,37.780572,-122.173006
401156,37.826968,-122.29226499999999
401673,38.044315000000005,-122.239419
401670,37.200408,-121.70706100000001
401778,37.943954,-122.05866
401677,36.9526,-121.52711299999999
401674,36.948171,-121.5126
401678,36.952601,-121.52711399999998
401770,37.947233000000004,-122.05721299999999
400625,37.701329,-121.871949
401148,38.050828,-122.14248799999999
401774,37.963401,-122.05460900000001
400730,37.575865,-122.31953899999999
400731,37.52126,-122.103026
400570,37.776614,-122.23624199999999
400733,37.462878,-122.145152
401579,37.140073,-121.64022299999999
401578,37.135467999999996,-121.635731
400736,37.872735,-122.18927
401606,37.287295,-121.86983500000001
401575,37.909564,-122.31655
400739,37.507992,-121.96839299999999
401639,37.508725,-121.968989
401571,37.972099,-122.319898
400729,37.241625,-121.7675
402168,37.687544,-122.133225
402340,37.171546,-121.67190500000001
401440,37.356826,-121.908804
401113,37.999266,-122.075542
401768,38.020646,-122.10006899999999
401840,37.886101000000004,-122.05583600000001
400571,37.414204,-121.98151399999999
400329,37.903574,-122.31244
400301,37.998129,-122.285223
402048,38.141456,-122.232308
400323,37.892701,-122.16068
400321,37.659178999999995,-122.10331200000002
401600,37.701707,-121.88761799999999
400728,37.866566999999996,-122.30358600000001
400325,37.304612,-121.81800600000001
400324,38.018708000000004,-121.941653
400657,37.611521,-122.394365
400656,38.037559,-122.53635600000001
400655,37.829582,-122.26663700000002
400654,37.297581,-121.873949
402341,37.180554,-121.68113899999999
400554,37.822475,-121.993421
401134,38.050657,-122.142601
401137,37.806967,-122.278034
401446,37.543613,-122.28716899999999
408239,37.665359,-122.397143
400551,38.182144,-122.13379599999999
400659,37.822953000000005,-122.292056
400963,37.241254,-121.798377
401935,37.734313,-122.406375
401199,37.580252,-122.32399199999999
401152,38.257804,-122.06301200000001
402049,38.141242999999996,-122.232302
401708,37.801951,-122.295247
402258,38.465814,-121.833155
401706,38.121596999999994,-122.27723
402104,37.793991,-122.20518999999999
401704,38.121697,-122.277273
401705,37.710471999999996,-121.92964099999999
401702,38.123781,-122.271749
400698,37.500427,-121.95879099999999
401700,38.137782,-122.255936
401701,38.14186,-122.246347
402313,37.037903,-121.575231
401762,37.942855,-122.05913000000001
402348,37.239708,-121.76556299999999
400577,37.249660999999996,-121.835108
402315,37.057088,-121.58336299999999
400216,37.919641999999996,-122.332292
400303,37.875017,-122.045018
400214,38.076333,-122.54236999999999
400213,37.259192,-121.967128
400212,37.75546,-121.962333
400211,37.889602000000004,-122.05808400000001
400388,37.480426,-122.17468799999999
401882,37.513359,-122.25531399999998
400195,37.321278,-121.834098
400878,37.895657,-122.11189099999999
400190,37.771395,-122.22316299999999
400192,37.71565,-122.173379
400218,37.803542,-122.301498
402251,38.444361,-121.86039099999999
400696,37.751571000000006,-121.96005
400359,37.922431,-122.357855
401515,37.61287,-122.39602
400354,37.892849,-122.166614
400193,37.935406,-122.060387
400353,37.383125,-121.967496
401788,38.230959000000006,-122.113197
401229,37.91248,-122.31751499999999
401952,37.992177000000005,-122.076479
401951,37.992453999999995,-122.076392
401950,37.777206,-121.97537700000001
400815,37.825941,-122.27511399999999
402288,37.419153,-121.914103
401955,37.771983,-121.97253899999998
400816,37.701684,-121.885255
400819,37.918568,-122.317539
400818,37.724817,-121.941397
400422,37.715784,-122.173158
400423,37.541467,-122.06568100000001
401224,37.291053999999995,-122.02363799999999
401226,38.012881,-122.27144399999999
402039,38.098527000000004,-122.520036
400381,37.590637,-122.36193
401797,38.321719,-122.309541
401796,38.321776,-122.309316
401791,38.233999,-122.10557800000001
401790,38.234207,-122.10577099999999
401793,38.045336,-122.23768999999999
402287,37.405777,-121.910072
400950,37.80979,-122.246264
402030,37.702965999999996,-121.738126
402033,37.717123,-121.70498899999998
400953,37.327241,-121.88076000000001
401799,38.317645,-122.30769699999999
402284,37.391557,-121.90671
400956,37.750611,-122.20529099999999
400382,38.037634999999995,-122.536716
401562,37.827984,-122.29335800000001
402327,37.103108,-121.60943999999999
401314,37.823575,-121.99384099999999
400103,37.839085,-122.26443
400101,37.872945,-122.189548
400100,37.295052,-121.938872
400107,37.551284,-122.29401399999999
400952,37.279234,-122.01035
400105,37.77936,-121.97646399999999
400104,37.419313,-121.95548000000001
400549,37.78073,-122.172868
400248,37.546915000000006,-122.02316299999998
405894,37.629602,-122.40264199999999
400108,37.190197,-121.99277099999999
400304,38.069309000000004,-122.53888400000001
402218,37.708641,-121.725076
401845,37.332668,-122.06062800000001
401357,37.723512,-122.40125800000001
401356,37.729031,-121.94463600000002
